
                    V                          LATITUDE     LONGITUDE   OBSTACLE             AGL  AMSL  LT ACC MAR  FAA
ACTION    OAS#      S CT ST CITY             DEG MIN SEC  DEG MIN SEC   TYPE                  HT    HT     H V IND STUDY          JDATE
----------------------------------------------------------------------------------------------------------------------------------------
ADD       08-113628 U US CO ARRIBA           39 25 24.25N 103 13 26.02W WINDMILL           1 00698 05756 W 4 D W 2021WTW09357OE A2026147 
ADD       08-113629 U US CO ARRIBA           39 25 24.25N 103 13 07.95W WINDMILL           1 00698 05750 W 4 D W 2021WTW09358OE A2026147 
ADD       08-113630 U US CO ARRIBA           39 25 24.25N 103 12 49.70W WINDMILL           1 00698 05756 W 4 D W 2021WTW09359OE A2026147 
ADD       08-113631 U US CO ARRIBA           39 26 05.91N 103 13 39.73W WINDMILL           1 00698 05756 W 4 D W 2021WTW09369OE A2026147 
ADD       08-113632 U US CO ARRIBA           39 26 05.91N 103 13 14.22W WINDMILL           1 00698 05736 W 4 D W 2021WTW09370OE A2026147 
ADD       08-113633 U US CO ARRIBA           39 26 05.91N 103 12 48.82W WINDMILL           1 00698 05730 W 4 D W 2021WTW09371OE A2026147 
ADD       08-113634 U US CO ARRIBA           39 26 41.81N 103 13 29.75W WINDMILL           1 00698 05730 W 4 D W 2021WTW09372OE A2026147 
ADD       08-113635 U US CO ARRIBA           39 26 41.81N 103 13 09.39W WINDMILL           1 00698 05739 W 4 D W 2021WTW09373OE A2026147 
ADD       08-113636 U US CO ARRIBA           39 26 41.81N 103 12 49.04W WINDMILL           1 00698 05741 W 4 D W 2021WTW09374OE A2026147 
ADD       08-113637 U US CO ARRIBA           39 26 31.62N 103 12 29.44W WINDMILL           1 00698 05711 W 4 D W 2021WTW09375OE A2026147 
ADD       08-113638 U US CO ARRIBA           39 26 31.62N 103 12 07.80W WINDMILL           1 00698 05751 W 4 D W 2021WTW09376OE A2026148 
ADD       08-113639 U US CO ARRIBA           39 26 31.62N 103 11 47.69W WINDMILL           1 00698 05755 W 4 D W 2021WTW09377OE A2026148 
ADD       08-113640 U US CO ARRIBA           39 27 26.59N 103 13 23.92W WINDMILL           1 00698 05721 W 4 D W 2021WTW09380OE A2026148 
ADD       08-113641 U US CO ARRIBA           39 27 32.00N 103 12 52.41W WINDMILL           1 00698 05733 W 4 D W 2021WTW09381OE A2026148 
ADD       08-113642 U US CO ARRIBA           39 27 32.73N 103 12 34.20W WINDMILL           1 00698 05708 W 4 D W 2021WTW09382OE A2026148 
ADD       08-113643 U US CO ARRIBA           39 27 32.73N 103 12 16.59W WINDMILL           1 00698 05710 W 4 D W 2021WTW09383OE A2026148 
ADD       08-113644 U US CO ARRIBA           39 27 32.73N 103 11 58.78W WINDMILL           1 00698 05710 W 4 D W 2021WTW09384OE A2026148 
ADD       08-113645 U US CO ARRIBA           39 27 32.73N 103 11 41.07W WINDMILL           1 00698 05701 W 4 D W 2021WTW09385OE A2026148 
ADD       08-113646 U US CO ARRIBA           39 28 19.16N 103 13 29.96W WINDMILL           1 00698 05678 W 4 D W 2021WTW09389OE A2026148 
ADD       08-113647 U US CO ARRIBA           39 28 31.69N 103 13 05.32W WINDMILL           1 00698 05669 W 4 D W 2021WTW09390OE A2026148 
ADD       08-113648 U US CO ARRIBA           39 28 23.60N 103 12 32.82W WINDMILL           1 00698 05674 W 4 D W 2021WTW09391OE A2026148 
ADD       08-113649 U US CO ARRIBA           39 28 23.60N 103 12 12.76W WINDMILL           1 00698 05702 W 4 D W 2021WTW09392OE A2026148 
ADD       08-113650 U US CO ARRIBA           39 29 21.38N 103 12 30.99W WINDMILL           1 00698 05647 W 4 D W 2021WTW09396OE A2026148 
ADD       08-113651 U US CO ARRIBA           39 29 21.38N 103 12 06.22W WINDMILL           1 00698 05633 W 4 D W 2021WTW09397OE A2026148 
ADD       08-113652 U US CO ARRIBA           39 29 21.38N 103 11 39.72W WINDMILL           1 00698 05618 W 4 D W 2021WTW09398OE A2026148 
ADD       08-113653 U US CO ARRIBA           39 28 42.35N 103 11 24.52W WINDMILL           1 00698 05655 W 4 D W 2021WTW09399OE A2026148 
ADD       08-113654 U US CO ARRIBA           39 28 42.35N 103 11 07.16W WINDMILL           1 00698 05662 W 4 D W 2021WTW09400OE A2026148 
ADD       08-113655 U US CO ARRIBA           39 28 42.35N 103 10 49.85W WINDMILL           1 00698 05664 W 4 D W 2021WTW09401OE A2026148 
ADD       08-113656 U US CO ARRIBA           39 28 42.35N 103 10 32.55W WINDMILL           1 00698 05667 W 4 D W 2021WTW09402OE A2026148 
ADD       08-113657 U US CO ARRIBA           39 29 49.54N 103 13 23.12W WINDMILL           1 00698 05703 W 4 D W 2021WTW09404OE A2026148 
ADD       08-113658 U US CO ARRIBA           39 29 49.54N 103 13 05.47W WINDMILL           1 00698 05691 W 4 D W 2021WTW09405OE A2026148 
ADD       08-113659 U US CO ARRIBA           39 29 49.54N 103 12 47.90W WINDMILL           1 00698 05658 W 4 D W 2021WTW09406OE A2026148 
ADD       08-113660 U US CO ARRIBA           39 29 50.93N 103 11 26.73W WINDMILL           1 00698 05640 W 4 D W 2021WTW09407OE A2026148 
ADD       08-113661 U US CO ARRIBA           39 29 50.93N 103 11 08.16W WINDMILL           1 00698 05628 W 4 D W 2021WTW09408OE A2026148 
ADD       08-113662 U US CO ARRIBA           39 29 50.93N 103 10 49.74W WINDMILL           1 00698 05621 W 4 D W 2021WTW09409OE A2026148 
ADD       08-113663 U US CO ARRIBA           39 29 50.93N 103 10 31.47W WINDMILL           1 00698 05624 W 4 D W 2021WTW09410OE A2026148 
ADD       08-113664 U US CO ARRIBA           39 29 38.18N 103 10 10.87W WINDMILL           1 00698 05634 W 4 D W 2021WTW09411OE A2026148 
ADD       08-113665 U US CO ARRIBA           39 29 38.18N 103 09 48.80W WINDMILL           1 00698 05634 W 4 D W 2021WTW09412OE A2026148 
ADD       08-113666 U US CO ARRIBA           39 29 38.18N 103 09 25.17W WINDMILL           1 00698 05604 W 4 D W 2021WTW09413OE A2026148 
ADD       08-113667 U US CO ARRIBA           39 30 46.71N 103 12 33.04W WINDMILL           1 00698 05672 W 4 D W 2021WTW09414OE A2026148 
ADD       08-113668 U US CO ARRIBA           39 30 46.71N 103 12 09.19W WINDMILL           1 00698 05672 W 4 D W 2021WTW09415OE A2026148 
ADD       08-113669 U US CO ARRIBA           39 31 31.80N 103 09 44.80W WINDMILL           1 00698 05598 W 4 D W 2021WTW09420OE A2026148 
ADD       08-113673 U US CO ARRIBA           39 30 47.75N 103 11 48.00W WINDMILL           1 00698 05610 W 4 D W 2021WTW09416OE A2026148 
ADD       08-113674 U US CO ARRIBA           39 31 21.62N 103 10 49.00W WINDMILL           1 00698 05631 W 4 D W 2021WTW09417OE A2026148 
ADD       08-113675 U US CO ARRIBA           39 31 21.62N 103 10 26.15W WINDMILL           1 00698 05619 W 4 D W 2021WTW09418OE A2026148 
ADD       08-113676 U US CO ARRIBA           39 31 31.80N 103 10 05.75W WINDMILL           1 00698 05614 W 4 D W 2021WTW09419OE A2026148 
ADD       08-113677 U US CO ARRIBA           39 31 31.80N 103 09 23.77W WINDMILL           1 00698 05581 W 4 D W 2021WTW09421OE A2026148 
ADD       08-113683 U US CO CHEYENNE WELLS   39 01 49.86N 102 37 42.10W WINDMILL           1 00698 05232 W 4 D W 2023WTW08022OE A2026122 
ADD       08-113684 U US CO SEIBERT          39 08 45.00N 102 51 19.00W MET                1 00267 05062 R 4 D P 2025WTW05913OE A2026119 
ADD       08-113728 U US CO TIMPAS           37 40 31.40N 103 59 24.40W TOWER              1 00315 05219 D 4 D N 2024ANM07405OE A2026120 
ADD       08-113760 U US CO STRATTON         39 05 14.88N 102 33 17.84W WINDMILL           1 00510 04981 W 4 D W 2024WTW04064OE A2026118 
ADD       08-113761 U US CO STRATTON         39 04 21.16N 102 33 54.45W WINDMILL           1 00510 04980 W 4 D W 2024WTW04077OE A2026118 
ADD       08-113762 U US CO STRATTON         39 04 23.10N 102 33 38.30W WINDMILL           1 00510 04974 W 4 D W 2024WTW04078OE A2026118 
ADD       08-113763 U US CO STRATTON         39 06 46.07N 102 27 13.29W WINDMILL           1 00510 04884 W 4 D W 2024WTW04116OE A2026118 
ADD       08-113764 U US CO STRATTON         39 06 47.35N 102 26 25.31W WINDMILL           1 00510 04892 W 4 D W 2024WTW04118OE A2026117 
ADD       08-113766 U US CO STRATTON         39 05 24.86N 102 26 38.56W WINDMILL           1 00510 04874 W 4 D W 2024WTW04127OE A2026117 
ADD       08-113767 U US CO STRATTON         39 06 10.15N 102 25 51.39W WINDMILL           1 00510 04852 W 4 D W 2024WTW04128OE A2026117 
ADD       08-113782 U US CO STRATTON         39 05 13.72N 102 34 25.25W WINDMILL           1 00510 05024 W 4 D W 2024WTW04062OE A2026122 
ADD       08-113783 U US CO STRATTON         39 05 12.23N 102 34 09.10W WINDMILL           1 00510 05004 W 4 D W 2024WTW04063OE A2026122 
ADD       08-113784 U US CO STRATTON         39 05 27.57N 102 26 56.99W WINDMILL           1 00510 04880 W 4 D W 2024WTW04126OE A2026122 
ADD       08-113785 U US CO STRATTON         39 05 52.68N 102 27 30.89W WINDMILL           1 00510 04892 W 4 D W 2024WTW04141OE A2026122 
ADD       08-113810 U US CO STRATTON         39 05 12.16N 102 34 48.64W WINDMILL           1 00510 05025 W 4 D W 2023WTW11292OE A2026116 
ADD       08-113816 U US CO STRATTON         39 04 38.78N 102 35 36.07W WINDMILL           1 00510 05029 W 4 D W 2024WTW04074OE A2026122 
ADD       08-113817 U US CO STRATTON         39 04 17.62N 102 35 13.14W WINDMILL           1 00510 05012 W 4 D W 2024WTW04075OE A2026122 
ADD       08-113818 U US CO STRATTON         39 05 49.64N 102 27 46.78W WINDMILL           1 00510 04888 W 4 D W 2024WTW04140OE A2026122 
ADD       08-113819 U US CO STRATTON         39 04 30.44N 102 35 55.18W WINDMILL           1 00510 05034 W 4 D W 2023WTW11259OE A2026122 
ADD       08-113820 U US CO VONA             39 13 06.55N 102 37 10.99W WINDMILL           1 00620 05108 W 4 D W 2024WTW02058OE A2026122 
ADD       08-113821 U US CO VONA             39 13 53.76N 102 37 28.28W WINDMILL           1 00620 05104 W 4 D W 2024WTW02057OE A2026122 
ADD       08-113826 U US CO STRATTON         39 05 51.16N 102 28 27.01W WINDMILL           1 00510 04902 W 4 D W 2024WTW04123OE A2026122 
ADD       08-113827 U US CO STRATTON         39 05 51.35N 102 28 09.79W WINDMILL           1 00510 04905 W 4 D W 2024WTW04124OE A2026119 
ADD       08-113828 U US CO STRATTON         39 05 36.44N 102 29 57.75W WINDMILL           1 00510 04924 W 4 D W 2024WTW04129OE A2026116 
ADD       08-113829 U US CO STRATTON         39 05 34.81N 102 29 36.56W WINDMILL           1 00510 04923 W 4 D W 2024WTW04130OE A2026116 
ADD       08-113830 U US CO STRATTON         39 05 14.93N 102 28 40.86W WINDMILL           1 00510 04891 W 4 D W 2024WTW04132OE A2026119 
ADD       08-113831 U US CO STRATTON         39 05 51.01N 102 28 48.59W WINDMILL           1 00510 04904 W 4 D W 2024WTW04137OE A2026122 
ADD       08-113832 U US CO STRATTON         39 05 47.25N 102 35 29.59W WINDMILL           1 00510 05038 W 4 D W 2023WTW11307OE A2026122 
ADD       08-113833 U US CO VONA             39 15 15.65N 102 46 01.67W WINDMILL           1 00620 05230 W 4 D W 2024WTW01986OE A2026122 
ADD       08-113834 U US CO VONA             39 11 41.67N 102 43 18.04W WINDMILL           1 00620 05216 W 4 D W 2024WTW02007OE A2026122 
ADD       08-113835 U US CO VONA             39 14 16.51N 102 41 32.12W WINDMILL           1 00620 05091 W 4 D W 2024WTW02025OE A2026119 
ADD       08-113836 U US CO VONA             39 09 57.03N 102 43 15.57W WINDMILL           1 00620 05271 W 4 D W 2024WTW02008OE A2026122 
ADD       08-113837 U US CO VONA             39 13 54.09N 102 39 38.09W WINDMILL           1 00620 05158 W 4 D W 2024WTW02038OE A2026118 
ADD       08-113838 U US CO VONA             39 14 52.63N 102 37 51.55W WINDMILL           1 00620 05116 W 4 D W 2024WTW02054OE A2026116 
ADD       08-113839 U US CO VONA             39 12 41.69N 102 39 21.26W WINDMILL           1 00620 05148 W 4 D W 2024WTW02041OE A2026122 
ADD       08-113840 U US CO VONA             39 15 09.60N 102 42 07.67W WINDMILL           1 00620 05131 W 4 D W 2024WTW02019OE A2026119 
ADD       08-113841 U US CO VONA             39 09 34.48N 102 38 52.87W WINDMILL           1 00620 05178 W 4 D W 2024WTW02049OE A2026122 
ADD       08-113842 U US CO VONA             39 10 22.57N 102 41 30.74W WINDMILL           1 00620 05230 W 4 D W 2024WTW02026OE A2026116 
ADD       08-113843 U US CO VONA             39 15 23.64N 102 41 42.98W WINDMILL           1 00620 05111 W 4 D W 2024WTW02024OE A2026115 
ADD       08-113844 U US CO VONA             39 14 11.44N 102 46 10.77W WINDMILL           1 00620 05240 W 4 D W 2024WTW01985OE A2026116 
ADD       08-113845 U US CO VONA             39 10 47.94N 102 40 34.61W WINDMILL           1 00620 05179 W 4 D W 2024WTW02031OE A2026116 
ADD       08-113846 U US CO VONA             39 10 23.44N 102 42 16.15W WINDMILL           1 00620 05252 W 4 D W 2024WTW02012OE A2026119 
ADD       08-113847 U US CO VONA             39 11 18.59N 102 40 23.53W WINDMILL           1 00620 05185 W 4 D W 2024WTW02033OE A2026115 
ADD       08-113848 U US CO VONA             39 10 07.56N 102 42 33.49W WINDMILL           1 00620 05271 W 4 D W 2024WTW02018OE A2026119 
ADD       08-113849 U US CO VONA             39 14 44.33N 102 39 19.78W WINDMILL           1 00620 05144 W 4 D W 2024WTW02040OE A2026119 
ADD       08-113850 U US CO VONA             39 13 53.63N 102 39 13.68W WINDMILL           1 00620 05152 W 4 D W 2024WTW02042OE A2026121 
ADD       08-113851 U US CO VONA             39 15 21.32N 102 39 01.39W WINDMILL           1 00620 05136 W 4 D W 2024WTW02044OE A2026119 
ADD       08-113852 U US CO VONA             39 14 09.21N 102 38 43.98W WINDMILL           1 00620 05146 W 4 D W 2024WTW02047OE A2026116 
ADD       08-113854 U US CO VONA             39 12 24.88N 102 47 48.43W WINDMILL           1 00620 05288 W 4 D W 2024WTW01975OE A2026116 
ADD       08-113855 U US CO VONA             39 14 56.42N 102 45 29.34W WINDMILL           1 00620 05196 W 4 D W 2024WTW01989OE A2026121 
ADD       08-113856 U US CO VONA             39 16 45.46N 102 44 25.61W WINDMILL           1 00620 05157 W 4 D W 2024WTW01992OE A2026116 
ADD       08-113857 U US CO VONA             39 12 48.31N 102 44 49.06W WINDMILL           1 00620 05229 W 4 D W 2024WTW01995OE A2026119 
ADD       08-113858 U US CO VONA             39 15 21.20N 102 44 23.31W WINDMILL           1 00620 05213 W 4 D W 2024WTW01997OE A2026120 
ADD       08-113859 U US CO VONA             39 12 06.86N 102 45 12.00W WINDMILL           1 00620 05258 W 4 D W 2024WTW01998OE A2026120 
ADD       08-113860 U US CO VONA             39 16 16.94N 102 44 07.37W WINDMILL           1 00620 05179 W 4 D W 2024WTW01999OE A2026115 
ADD       08-113861 U US CO VONA             39 15 19.90N 102 44 00.04W WINDMILL           1 00620 05205 W 4 D W 2024WTW02000OE A2026115 
ADD       08-113862 U US CO VONA             39 14 28.44N 102 50 50.63W WINDMILL           1 00620 05330 W 4 D W 2024WTW02071OE A2026116 
ADD       08-113863 U US CO VONA             39 13 13.16N 102 52 40.00W WINDMILL           1 00620 05388 W 4 D W 2024WTW02073OE A2026122 
ADD       08-113864 U US CO VONA             39 11 44.88N 102 51 01.24W WINDMILL           1 00620 05371 W 4 D W 2024WTW02074OE A2026119 
ADD       08-113865 U US CO VONA             39 15 42.89N 102 43 42.08W WINDMILL           1 00620 05219 W 4 D W 2024WTW02076OE A2026119 
ADD       08-113866 U US CO VONA             39 16 31.49N 102 42 41.92W WINDMILL           1 00620 05167 W 4 D W 2024WTW02011OE A2026119 
ADD       08-113867 U US CO VONA             39 11 17.15N 102 53 54.15W WINDMILL           1 00620 05399 W 4 D W 2024WTW02070OE A2026116 
ADD       08-113868 U US CO VONA             39 14 44.62N 102 39 39.27W WINDMILL           1 00620 05138 W 4 D W 2024WTW02077OE A2026121 
ADD       08-113869 U US CO VONA             39 09 58.50N 102 38 20.63W WINDMILL           1 00620 05198 W 4 D W 2024WTW02079OE A2026122 
ADD       08-113870 U US CO VONA             39 09 35.14N 102 38 08.47W WINDMILL           1 00620 05206 W 4 D W 2024WTW02053OE A2026119 
ADD       08-113871 U US CO VONA             39 13 32.84N 102 54 32.95W WINDMILL           1 00620 05464 W 4 D W 2024WTW01948OE A2026115 
ADD       08-113872 U US CO VONA             39 15 19.23N 102 47 34.21W WINDMILL           1 00620 05242 W 4 D W 2024WTW01976OE A2026119 
ADD       08-113873 U US CO VONA             39 14 26.14N 102 47 42.50W WINDMILL           1 00620 05279 W 4 D W 2024WTW01977OE A2026116 
ADD       08-113874 U US CO VONA             39 11 44.39N 102 42 53.60W WINDMILL           1 00620 05218 W 4 D W 2024WTW02010OE A2026119 
ADD       08-113875 U US CO VONA             39 13 51.01N 102 42 33.20W WINDMILL           1 00620 05169 W 4 D W 2024WTW02016OE A2026119 
ADD       08-113876 U US CO VONA             39 10 51.82N 102 42 32.48W WINDMILL           1 00620 05268 W 4 D W 2024WTW02017OE A2026122 
ADD       08-113877 U US CO VONA             39 14 21.89N 102 42 07.43W WINDMILL           1 00620 05121 W 4 D W 2024WTW02020OE A2026116 
ADD       08-113878 U US CO VONA             39 13 19.04N 102 53 43.09W WINDMILL           1 00620 05420 W 4 D W 2024WTW01949OE A2026122 
ADD       08-113879 U US CO VONA             39 12 07.62N 102 44 53.19W WINDMILL           1 00620 05241 W 4 D W 2024WTW01993OE A2026119 
ADD       08-113880 U US CO VONA             39 16 09.05N 102 42 02.16W WINDMILL           1 00620 05145 W 4 D W 2024WTW02021OE A2026119 
ADD       08-113881 U US CO VONA             39 12 30.57N 102 50 36.16W WINDMILL           1 00620 05390 W 4 D W 2024WTW01960OE A2026115 
ADD       08-113882 U US CO VONA             39 12 22.70N 102 49 56.28W WINDMILL           1 00620 05351 W 4 D W 2024WTW01966OE A2026116 
ADD       08-113883 U US CO VONA             39 11 19.30N 102 49 42.92W WINDMILL           1 00620 05346 W 4 D W 2024WTW01967OE A2026122 
ADD       08-113884 U US CO VONA             39 14 44.62N 102 49 24.13W WINDMILL           1 00620 05290 W 4 D W 2024WTW01968OE A2026119 
ADD       08-113885 U US CO VONA             39 12 27.66N 102 49 18.83W WINDMILL           1 00620 05332 W 4 D W 2024WTW01969OE A2026121 
ADD       08-113886 U US CO VONA             39 13 26.76N 102 46 32.31W WINDMILL           1 00620 05255 W 4 D W 2024WTW01983OE A2026115 
ADD       08-113887 U US CO VONA             39 13 18.71N 102 45 59.08W WINDMILL           1 00620 05228 W 4 D W 2024WTW01987OE A2026121 
ADD       08-113888 U US CO VONA             39 13 47.39N 102 44 47.61W WINDMILL           1 00620 05181 W 4 D W 2024WTW01994OE A2026121 
ADD       08-113889 U US CO VONA             39 11 20.51N 102 43 51.02W WINDMILL           1 00620 05260 W 4 D W 2024WTW02002OE A2026119 
ADD       08-113890 U US CO VONA             39 16 36.40N 102 43 38.07W WINDMILL           1 00620 05178 W 4 D W 2024WTW02003OE A2026122 
ADD       08-113892 U US CO VONA             39 13 40.62N 102 43 39.63W WINDMILL           1 00620 05191 W 4 D W 2024WTW02004OE A2026122 
ADD       08-113893 U US CO VONA             39 16 01.34N 102 43 21.40W WINDMILL           1 00620 05205 W 4 D W 2024WTW02005OE A2026121 
ADD       08-113894 U US CO VONA             39 13 51.14N 102 43 14.11W WINDMILL           1 00620 05190 W 4 D W 2024WTW02006OE A2026116 
ADD       08-113895 U US CO VONA             39 13 51.92N 102 42 52.21W WINDMILL           1 00620 05179 W 4 D W 2024WTW02009OE A2026119 
ADD       08-113896 U US CO VONA             39 13 53.14N 102 39 59.82W WINDMILL           1 00620 05171 W 4 D W 2024WTW02035OE A2026116 
ADD       08-113897 U US CO VONA             39 12 19.11N 102 39 56.04W WINDMILL           1 00620 05154 W 4 D W 2024WTW02036OE A2026121 
ADD       08-113898 U US CO VONA             39 11 16.95N 102 49 20.53W WINDMILL           1 00620 05330 W 4 D W 2024WTW01970OE A2026122 
ADD       08-113899 U US CO VONA             39 14 49.55N 102 48 38.72W WINDMILL           1 00620 05284 W 4 D W 2024WTW01971OE A2026119 
ADD       08-113900 U US CO VONA             39 14 28.12N 102 48 18.51W WINDMILL           1 00620 05310 W 4 D W 2024WTW01973OE A2026121 
ADD       08-113901 U US CO VONA             39 13 24.48N 102 45 12.21W WINDMILL           1 00620 05227 W 4 D W 2024WTW01990OE A2026117 
ADD       08-113902 U US CO VONA             39 12 59.51N 102 39 40.73W WINDMILL           1 00620 05171 W 4 D W 2024WTW02037OE A2026121 
ADD       08-113903 U US CO VONA             39 15 48.29N 102 38 54.30W WINDMILL           1 00620 05128 W 4 D W 2024WTW02045OE A2026119 
ADD       08-113904 U US CO VONA             39 11 37.14N 102 38 59.24W WINDMILL           1 00620 05144 W 4 D W 2024WTW02046OE A2026116 
ADD       08-113905 U US CO VONA             39 14 10.22N 102 38 25.13W WINDMILL           1 00620 05136 W 4 D W 2024WTW02052OE A2026121 
ADD       08-113906 U US CO VONA             39 13 35.16N 102 36 40.56W WINDMILL           1 00620 05098 W 4 D W 2024WTW02060OE A2026115 
ADD       08-113907 U US CO VONA             39 13 00.27N 102 36 21.77W WINDMILL           1 00620 05098 W 4 D W 2024WTW02061OE A2026116 
ADD       08-113908 U US CO VONA             39 17 05.13N 102 43 10.95W WINDMILL           1 00620 05151 W 4 D W 2024WTW02081OE A2026115 
ADD       08-113909 U US CO VONA             39 13 05.16N 102 53 14.39W WINDMILL           1 00620 05421 W 4 D W 2024WTW01951OE A2026117 
ADD       08-113910 U US CO VONA             39 11 20.96N 102 50 29.30W WINDMILL           1 00620 05371 W 4 D W 2024WTW01961OE A2026117 
ADD       08-113911 U US CO VONA             39 15 06.28N 102 49 57.86W WINDMILL           1 00620 05308 W 4 D W 2024WTW01965OE A2026121 
ADD       08-113912 U US CO VONA             39 14 05.29N 102 45 35.36W WINDMILL           1 00620 05228 W 4 D W 2024WTW01988OE A2026121 
ADD       08-113913 U US CO VONA             39 16 12.95N 102 41 42.67W WINDMILL           1 00620 05126 W 4 D W 2024WTW02023OE A2026122 
ADD       08-113914 U US CO VONA             39 14 11.32N 102 37 44.55W WINDMILL           1 00620 05123 W 4 D W 2024WTW02100OE A2026122 
ADD       08-113915 U US CO VONA             39 14 49.99N 102 40 00.95W WINDMILL           1 00620 05136 W 4 D W 2024WTW02034OE A2026117 
ADD       08-113916 U US CO VONA             39 15 23.11N 102 38 28.92W WINDMILL           1 00620 05133 W 4 D W 2024WTW02050OE A2026117 
ADD       08-113917 U US CO VONA             39 10 55.44N 102 38 37.34W WINDMILL           1 00620 05121 W 4 D W 2024WTW02051OE A2026117 
ADD       08-113918 U US CO VONA             39 12 10.46N 102 38 47.74W WINDMILL           1 00620 05118 W 4 D W 2024WTW02048OE A2026117 
ADD       08-113919 U US CO VONA             39 10 33.30N 102 37 49.40W WINDMILL           1 00620 05167 W 4 D W 2024WTW02056OE A2026115 
ADD       08-113920 U US CO VONA             39 09 57.35N 102 37 11.90W WINDMILL           1 00620 05183 W 4 D W 2024WTW02059OE A2026116 
ADD       08-113921 U US CO VONA             39 13 35.43N 102 35 58.50W WINDMILL           1 00620 05083 W 4 D W 2024WTW02062OE A2026117 
ADD       08-113922 U US CO VONA             39 13 18.58N 102 52 16.44W WINDMILL           1 00620 05375 W 4 D W 2024WTW02065OE A2026115 
ADD       08-113923 U US CO VONA             39 12 08.04N 102 36 11.17W WINDMILL           1 00620 05118 W 4 D W 2024WTW02067OE A2026115 
ADD       08-113924 U US CO VONA             39 12 11.66N 102 36 32.18W WINDMILL           1 00620 05096 W 4 D W 2024WTW02068OE A2026115 
ADD       08-113925 U US CO VONA             39 13 18.44N 102 54 13.08W WINDMILL           1 00620 05425 W 4 D W 2024WTW02069OE A2026117 
ADD       08-113926 U US CO VONA             39 14 20.99N 102 47 06.54W WINDMILL           1 00620 05268 W 4 D W 2024WTW01978OE A2026115 
ADD       08-113927 U US CO VONA             39 15 37.44N 102 47 12.13W WINDMILL           1 00620 05227 W 4 D W 2024WTW01979OE A2026117 
ADD       08-113928 U US CO VONA             39 13 24.43N 102 47 10.62W WINDMILL           1 00620 05294 W 4 D W 2024WTW01980OE A2026116 
ADD       08-113929 U US CO VONA             39 12 44.45N 102 47 04.34W WINDMILL           1 00620 05241 W 4 D W 2024WTW01981OE A2026115 
ADD       08-113930 U US CO VONA             39 14 14.21N 102 46 37.35W WINDMILL           1 00620 05261 W 4 D W 2024WTW01982OE A2026115 
ADD       08-113931 U US CO VONA             39 14 48.55N 102 47 26.55W WINDMILL           1 00620 05248 W 4 D W 2024WTW01984OE A2026115 
ADD       08-113932 U US CO VONA             39 13 38.67N 102 44 00.52W WINDMILL           1 00620 05197 W 4 D W 2024WTW02001OE A2026117 
ADD       08-113933 U US CO VONA             39 16 03.83N 102 42 32.41W WINDMILL           1 00620 05165 W 4 D W 2024WTW02015OE A2026117 
ADD       08-113934 U US CO VONA             39 10 25.50N 102 41 57.62W WINDMILL           1 00620 05253 W 4 D W 2024WTW02022OE A2026116 
ADD       08-113935 U US CO VONA             39 16 35.36N 102 41 09.11W WINDMILL           1 00620 05060 W 4 D W 2024WTW02086OE A2026117 
ADD       08-113936 U US CO VONA             39 12 36.75N 102 45 12.05W WINDMILL           1 00620 05240 W 4 D W 2024WTW01991OE A2026121 
ADD       08-113937 U US CO VONA             39 11 51.20N 102 53 27.40W WINDMILL           1 00620 05408 W 4 D W 2024WTW01950OE A2026115 
ADD       08-113938 U US CO VONA             39 11 47.07N 102 53 06.75W WINDMILL           1 00620 05391 W 4 D W 2024WTW01952OE A2026116 
ADD       08-113939 U US CO VONA             39 12 36.32N 102 52 50.20W WINDMILL           1 00620 05393 W 4 D W 2024WTW01953OE A2026116 
ADD       08-113940 U US CO VONA             39 11 53.44N 102 52 39.34W WINDMILL           1 00620 05370 W 4 D W 2024WTW01954OE A2026122 
ADD       08-113941 U US CO VONA             39 12 56.25N 102 51 59.68W WINDMILL           1 00620 05365 W 4 D W 2024WTW01955OE A2026117 
ADD       08-113942 U US CO VONA             39 12 08.82N 102 51 59.44W WINDMILL           1 00620 05356 W 4 D W 2024WTW01956OE A2026117 
ADD       08-113943 U US CO VONA             39 12 49.12N 102 51 39.44W WINDMILL           1 00620 05352 W 4 D W 2024WTW01957OE A2026117 
ADD       08-113944 U US CO VONA             39 12 04.15N 102 51 16.09W WINDMILL           1 00620 05367 W 4 D W 2024WTW01958OE A2026118 
ADD       08-113945 U US CO VONA             39 12 17.69N 102 50 53.07W WINDMILL           1 00620 05400 W 4 D W 2024WTW01959OE A2026118 
ADD       08-113946 U US CO VONA             39 12 56.02N 102 50 23.31W WINDMILL           1 00620 05354 W 4 D W 2024WTW01962OE A2026121 
ADD       08-113947 U US CO VONA             39 14 29.36N 102 50 01.99W WINDMILL           1 00620 05312 W 4 D W 2024WTW01963OE A2026118 
ADD       08-113948 U US CO VONA             39 12 17.59N 102 35 53.72W WINDMILL           1 00620 05104 W 4 D W 2024WTW02066OE A2026116 
ADD       08-113949 U US CO VONA             39 11 48.81N 102 38 12.19W WINDMILL           1 00620 05108 W 4 D W 2024WTW02078OE A2026117 
ADD       08-113950 U US CO VONA             39 10 43.10N 102 43 22.85W WINDMILL           1 00620 05243 W 4 D W 2024WTW02080OE A2026121 
ADD       08-113951 U US CO VONA             39 12 30.64N 102 44 20.59W WINDMILL           1 00620 05213 W 4 D W 2024WTW02099OE A2026116 
